XAJ,tcn-gru,runoff
90.30132328,155.36424,131.46875
111.2114746,143.03731,119.5625
70.35368218,129.3923,109.03125
122.6403687,118.21982,102.46875
105.5690772,111.924774,100.59375
156.6030822,111.36463,103.0625
215.4065809,115.3315,109.3125
197.6742535,117.7874,119.40625
147.012188,127.47777,129.46875
104.1075489,139.17828,135.34375
135.4823665,145.1925,140.90625
147.3027472,152.23488,144.71875
132.6495659,154.62154,141.9375
120.3821155,150.96439,133.84375
138.15254,142.21632,123.5625
104.6855536,131.08595,113.15625
96.38982623,120.03684,103.625
123.0757921,109.1495,95.1875
128.5104619,99.81321,87.90625
141.6790992,93.317406,81.78125
140.479851,88.170654,77.4375
131.7088967,85.12875,74.34375
136.4709285,81.00744,71.625
118.6386379,76.861694,68.96875
69.10199786,72.599724,66.15625
91.88934318,69.17803,63.21875
107.6045547,66.03747,60
92.18649576,61.989582,56.8125
50.49415297,58.250137,53.875
104.3831264,55.894295,51.84375
119.2128862,56.36767,50.25
70.75934154,53.76937,48.625
73.57301609,51.75681,47.125
87.08675427,50.12139,45.78125
84.55090674,49.167652,44.71875
92.5869913,48.60574,43.6875
95.66709035,48.229053,43.25
72.92763784,49.49036,43.21875
200.2186889,49.10789,43.625
137.4910386,51.35563,44.1875
99.42939038,50.15037,44.5
67.86802125,48.594852,44.25
135.147128,48.19083,43.75
106.5861511,48.65981,43.15625
126.5907826,48.474026,42.59375
157.0555484,49.528393,44.75
196.4596024,51.962055,53.125
66.86435562,58.40045,68.3125
170.0733046,72.30492,82.28125
129.3044496,87.07896,87.1875
123.2964846,92.8653,84.9375
162.700173,90.740654,79.96875
122.6206664,85.060326,74.34375
178.8906114,80.03417,69.5
78.49184645,77.14178,65.4375
88.20331483,71.41268,62.59375
104.0459265,67.11056,60.78125
100.9890092,63.040363,60.46875
191.4800805,63.414726,61.59375
108.3607668,65.183205,62.25
120.9896959,66.33779,61.78125
181.7765241,67.46807,60.0625
134.3300692,65.68223,57.59375
130.9193968,63.400692,55.0625
140.3243822,61.37175,53.75
179.3179345,59.11677,54.65625
140.0686732,57.491055,57.46875
193.5874747,60.393787,59.59375
257.3312459,64.58006,60.25
194.5883258,66.22219,62.9375
209.4081457,68.549515,68.53125
187.0681582,72.60632,79.625
177.4669363,84.713005,93.375
197.0174284,99.04733,101.53125
174.8802927,109.20608,102.75
162.668636,112.17153,99.5625
202.916798,109.276665,97.03125
242.3751276,106.81099,102.875
164.0765537,112.60468,118.71875
235.9664897,128.05394,131.375
280.7920492,140.57687,136.89062
278.8708407,146.32054,139.29688
320.0461307,148.40343,140.29688
292.0476782,149.41713,138.84375
247.0106236,149.28749,133.76562
194.924617,144.89647,125.875
254.5261814,136.14665,116.71875
238.7280052,126.50761,107.671875
236.0330432,118.4965,100.375
293.7981923,110.871086,94.375
200.2049261,102.10995,89.453125
167.2531919,96.19153,87.140625
104.9209398,94.5293,87.0625
234.5203974,92.66437,88.46875
308.8744748,94.15926,89.75
147.5019423,96.910164,89.71875
198.382872,95.814835,90.9375
122.8938172,97.304276,105.96875
156.0009315,115.39347,139.71875
227.6965039,149.346,177.14062
243.1563277,190.14452,208.34375
212.8953447,225.64137,238.57812
251.893695,259.55316,268.51562
240.4574652,291.45374,289.01562
258.8024703,311.5424,298.25
260.2983835,320.77762,298.1875
308.7254996,320.59833,284.79688
318.298409,306.07373,263.01562
344.7329986,283.90918,239.28125
234.9875351,259.81555,216.98438
232.5629979,236.3893,196.84375
249.2190337,214.68376,178.39062
255.0224183,194.15602,161.5
202.8029722,175.29182,145.90625
211.4209732,158.09114,131.45312
204.8800927,142.8673,118.453125
211.2050899,129.03395,106.828125
237.2487581,116.26604,96.390625
297.2713625,104.01557,88.296875
173.7509445,95.995125,81.609375
144.9617288,88.12529,75.390625
149.2661084,80.72373,69.75
169.6646866,74.58739,65.078125
144.2387159,70.43459,60.71875
164.5910301,65.89545,56.46875
223.6268345,60.993412,52.890625
162.1112201,57.429317,50.078125
183.9396344,55.095066,48.21875
148.694431,53.516064,47.28125
163.9044632,52.00411,47.328125
166.4327201,52.045258,48.03125
137.5430204,52.71042,49.15625
126.77965,53.997944,50.734375
128.331224,56.259556,52
167.8121259,56.296932,52.03125
110.6438972,54.707516,50.984375
150.7819899,54.932003,49.671875
125.5084186,55.936733,48.734375
128.4431881,54.634968,47.75
74.43699253,50.88059,46.640625
97.38744155,48.65968,45.46875
127.6196025,47.34314,44.484375
171.5357859,47.21772,43.4375
97.0666196,45.913296,42.375
98.22737185,45.955288,41.546875
98.30444137,45.771175,40.640625
162.3875622,45.05861,40.015625
142.0562135,45.780926,40.25
154.4889728,47.186565,41.1875
121.4719926,48.39283,41.921875
118.5649814,47.780346,42.15625
103.7291381,47.247868,41.890625
143.5543652,45.25469,40.953125
50.82204748,42.749836,40.140625
138.1755556,43.26601,39.359375
111.1955731,42.966488,38.546875
51.23687097,41.7299,37.8125
84.62318919,39.653683,37.148438
192.7683549,40.495075,36.59375
106.8842899,40.783783,36.070312
80.6734069,40.62416,35.65625
120.7907003,40.8996,35.578125
41.69226834,40.759224,35.375
102.1772317,40.180553,34.960938
82.26824172,39.7077,34.289062
63.14497019,38.91869,33.289062
96.90060155,37.296688,32.328125
143.9967918,35.10999,31.882812
180.9615043,33.782158,33.234375
168.8241025,35.34596,38.359375
150.4696118,40.707314,46.890625
137.7834374,48.650463,58.8125
124.5515154,60.511448,71.46875
109.278232,72.58606,79.39844
83.96050215,81.01782,81.24219
107.0301734,83.55246,78.30469
131.4982991,80.97692,72.65625
136.6773042,75.723465,66.02344
132.2053551,69.021805,59.53125
81.84449789,61.659622,53.648438
106.1048738,54.56683,48.5625
78.99392305,47.894753,44.539062
116.9999438,44.116993,41.398438
138.878157,41.140255,38.84375
87.44713598,40.08005,37.1875
49.9896579,39.901485,36.023438
65.54067697,37.70919,35.039062
58.69023019,36.35007,34.234375
96.64611147,35.57566,33.382812
146.1327311,35.61237,33.304688
138.6991739,36.821922,33.875
120.2164299,36.542,34.34375
114.1093771,36.318596,34.828125
107.7186574,37.48273,34.984375
92.55630755,38.14492,34.757812
103.6934124,37.24052,34.226562
147.3603028,35.713665,33.570312
77.67375712,35.439476,32.867188
83.96251893,34.727406,32.203125
86.50611219,33.45892,31.640625
60.42027187,33.67771,31.078125
60.83012546,34.06721,30.59375
73.20288295,33.821774,30.15625
98.74755508,34.121254,29.789062
57.89419239,34.55901,29.429688
98.01284046,34.64358,29.1875
146.076738,34.421925,29.125
91.87587956,32.488285,29.164062
76.22806374,32.060265,29.429688
75.44490225,32.53751,29.71875
84.08779152,32.549797,29.789062
110.3887866,33.715786,29.992188
138.8876978,34.798943,30.359375
121.9809949,35.409714,30.710938
42.94226555,35.647247,30.992188
113.8721847,35.57517,32.039062
105.1961516,37.002193,34.09375
62.08731157,38.56931,37.109375
83.21571475,40.796036,41.125
48.11026426,44.863987,44.546875
40.59952398,48.780872,45.804688
99.86148941,50.78081,44.640625
133.9741754,50.32232,42.84375
57.44011386,45.598774,41.53125
98.95633535,40.38947,41.851562
69.5635728,40.39803,44.765625
97.47135923,44.710796,48.5
88.33965751,50.35416,50.53125
86.41239876,52.020714,50.101562
59.63959256,50.71207,48.101562
64.9377756,49.351513,45.757812
59.39262105,47.61997,43.609375
87.56905099,46.77777,41.859375
111.8879466,46.00373,40.25
138.6695429,43.611435,38.578125
83.05426215,39.86384,36.929688
87.22663184,37.52726,35.429688
53.83746576,35.88403,34.09375
67.4768893,34.1338,32.945312
64.91740287,34.039192,31.945312
60.13630034,33.170155,31.234375
29.05734429,31.00198,30.648438
65.07386064,29.989162,30.109375
45.03625985,31.049423,29.695312
48.03318089,31.780954,29.359375
34.02261305,32.716328,28.984375
85.58807074,31.524837,28.601562
20.78986834,29.786472,28.3125
51.35587716,29.277681,28.046875
52.38018147,28.707466,27.757812
49.57226358,28.923912,27.53125
60.6822639,28.884731,27.28125
73.41749191,28.12192,27.03125
46.85266814,27.278301,26.804688
48.41210694,27.088966,26.554688
66.95608552,27.20509,26.25
56.33600299,27.671097,25.96875
63.9319713,27.549376,25.710938
62.97265804,26.742662,25.4375
79.04166072,26.548466,25.132812
53.82288294,26.88399,24.851562
57.04273213,27.213413,24.523438
54.69922596,27.049122,24.164062
29.09453823,27.096392,23.78125
49.37504374,26.420837,23.40625
77.7840369,25.873257,23.09375
60.74015746,26.626896,22.78125
91.80952553,28.380108,22.734375
50.03014849,29.558306,23.40625
110.7398158,28.061367,25.078125
114.2620312,26.450527,28.328125
27.31206601,28.36137,33.53125
72.66061495,33.289665,38.875
64.74177745,39.182323,41.890625
67.69127664,42.436413,42.015625
81.4164324,42.569355,40.1875
74.66403456,41.209213,37.640625
53.09833529,40.305374,35.453125
74.15371357,37.30538,33.9375
98.77380637,33.16904,33.046875
203.6151331,31.780712,32.421875
50.12480105,33.113953,31.734375
60.08700577,31.976912,30.8125
59.31955184,30.486286,29.65625
45.45948009,30.280502,28.40625
53.0033309,30.065619,27.203125
22.75402322,29.95624,26.140625
34.13689035,28.640314,25.125
80.57095043,26.610968,24.28125
53.75559809,26.196262,23.6875
53.00433929,26.062263,23.171875
45.73886125,26.56406,22.703125
97.44524092,27.73965,22.5
71.73927131,27.36039,22.515625
104.1870784,26.040276,22.390625
61.62565353,25.897549,22.796875
90.74491348,26.981148,24
101.5530628,28.275707,27.046875
125.4808818,31.883446,34.25
77.88971799,37.720486,47.6875
66.99816072,48.754898,67.53125
80.69930359,68.85555,86.234375
95.74274148,89.510864,95.015625
53.27017649,101.36885,94.546875
81.50430606,102.69569,90.15625
130.9349769,96.78191,84.15625
98.90887471,86.512344,77.078125
139.0327392,77.79693,69.609375
79.06178412,71.244514,62.40625
88.09387722,65.61499,55.703125
77.83313755,57.759655,49.671875
145.7102505,48.656967,44.71875
166.2614939,41.771282,40.84375
168.9573092,38.972515,37.59375
69.08936533,37.775196,34.71875
65.52517441,35.851566,32.15625
77.92916694,32.01868,29.96875
75.87941697,30.076035,28.21875
49.51394063,29.69437,26.75
54.77926523,28.846748,25.59375
51.07569539,27.982548,24.53125
66.96860724,27.272621,23.53125
14.75619084,27.102573,22.78125
43.13271757,26.587303,22.15625
58.0537612,25.581814,21.5
88.90015402,25.030954,21.125
78.3763142,23.855972,20.875
149.267549,22.1386,20.53125
75.04872836,23.623575,20.125
102.6848932,23.602383,19.625
64.58294,21.892082,19.46875
64.44023673,21.962893,20.25
85.14663028,23.726223,21.875
74.35672056,25.12328,24.3125
97.54493818,29.09824,27.53125
122.7398444,34.31657,30.96875
154.6920352,38.478848,34.5
118.1867812,40.67828,38.03125
72.2157615,41.210262,41.78125
43.39027436,44.137623,45.03125
68.21588125,47.56532,46.09375
64.27676735,47.275932,44.65625
68.73435798,45.339207,41.46875
83.71844514,42.06854,37.53125
61.75433912,39.932228,33.8125
51.41024691,37.160885,30.6875
51.51991722,34.330555,28.3125
68.8785018,31.750265,26.40625
167.6720378,29.575703,27.46875
88.97178269,33.142776,33.28125
58.90189157,38.77511,44.28125
51.80252577,48.163746,60.9375
102.8155069,64.43259,75.4375
69.03746115,77.2049,81.65625
72.50427077,84.84858,80.78125
60.22814105,85.83233,76.09375
55.54226453,81.07426,70.25
84.70755012,73.62603,64.09375
166.6277708,67.30398,58.5625
69.10567681,64.28637,54.15625
25.60166293,59.52328,50.46875
34.63275596,55.052288,47.34375
33.34862045,51.12563,44.5625
72.98171393,48.29518,42.28125
54.51747266,47.328625,40.25
116.3720627,45.082573,38.3125
61.80447032,41.00823,36.46875
48.49772835,38.028866,35.28125
125.5460724,37.4011,35.65625
105.6036726,38.104946,37.46875
74.66787973,40.730694,40.9375
82.24874994,43.860287,45.125
62.55653805,46.790897,47.875
94.39584778,50.94514,48.53125
66.00862357,51.711514,47.46875
33.87941112,49.14083,45.28125
6.458614287,46.620113,42.625
107.2985704,43.687717,39.90625
142.8358401,43.819836,39.84375
104.2029799,46.30923,53.125
136.695987,60.421764,116.9375
126.4238338,129.60982,201.875
173.0140247,219.25981,228
121.8858742,244.57094,216.375
99.90079431,231.18568,195.25
104.6452403,209.26698,173.5
152.9097513,188.05779,154.1875
117.7963916,167.04832,138.0625
98.97810984,148.86751,123.9375
75.13860771,133.25511,111.03125
107.604876,119.28981,99.53125
91.92048126,107.62612,89.8125
165.6544011,98.75525,83.28125
131.9655033,92.491585,80.125
77.63441898,86.81881,79.71875
106.9782028,85.57437,80
144.5816448,86.21864,78.59375
35.27090652,84.42238,76.25
90.83632203,81.57679,73.53125
104.0490181,77.36279,71.78125
88.25322441,78.38027,70.5625
139.3612072,76.69117,75
119.343788,82.64928,117.65625
125.3847306,127.8176,188.71875
233.5711182,205.09859,228.03125
202.5529811,249.6424,240.3125
278.3619492,263.72626,242.53125
347.5380631,264.9622,232.9375
154.4395286,253.20569,214.0625
211.895491,231.49742,193.125
239.2312454,210.08781,182.09375
178.5875526,200.27945,191.5625
182.6491549,210.73332,213.8125
154.5674053,232.08023,227.59375
186.7444551,247.0969,223.71875
134.8314477,241.57841,208.15625
201.1543605,224.47606,189.46875
214.9083052,205.50264,171.84375
158.2176636,186.97173,157.34375
154.8810355,171.74028,145.125
115.3389877,157.9876,133.8125
107.3074021,144.90929,123.03125
162.9855131,133.22302,113.34375
222.469606,123.71073,107.0625
238.1755647,119.61196,169.5625
339.524429,190.07297,591.0625
750.8393125,629.4508,871.53125
826.133095,914.4689,781.84375
601.6378686,820.7599,621.15625
431.106419,655.24347,486.4375
456.5091525,519.0439,390.90625
466.553078,424.21622,331.96875
353.749434,361.3719,301.9375
236.9185615,326.05338,282.875
236.8904596,304.58752,262.9375
279.9952911,284.97955,243.9375
281.2620236,267.5529,229.3125
331.4928655,251.32219,221.23438
294.1478253,240.90263,218.54688
262.929917,238.57549,224.29688
343.5237773,244.5765,241.25
322.0276872,262.78036,247.21875
347.2197455,267.6941,250.84375
254.0762196,274.80264,318.4375
386.8374445,346.68713,467.03125
408.9588892,495.8177,541.125
455.410211,571.5243,508.46875
453.9927524,538.2545,445.57812
419.7700305,473.16534,387.15625
361.0365204,415.12158,339.01562
327.4400616,368.47238,311.4375
336.8006338,340.2554,297.34375
360.8228755,325.18378,286.17188
317.7290365,313.21912,275.9375
296.4365517,300.8966,269.10938
272.5843173,292.49445,270.54688
261.4762894,296.0433,282.8125
262.661243,308.9364,309.35938
273.7680076,336.83408,358.375
345.7479449,387.34503,406.95312
319.7836622,433.747,412.92188
394.2657935,438.6889,397.21875
416.558265,423.3014,391.54688
354.3434511,418.378,402.6875
361.7404183,431.65747,414.375
404.6028381,446.26672,427.5
407.0573166,460.0711,448.1875
390.7323639,479.57343,472.59375
356.5049657,503.6156,490.76562
395.3474041,523.09314,500.8125
404.3930051,532.8983,490.10938
384.9094987,521.30884,454.5625
371.2799734,484.81448,408.51562
403.1905655,437.56744,366.45312
355.0363121,395.735,332.40625
332.6424701,360.41772,315.625
292.9988191,341.68616,300.54688
246.8552656,325.0747,279.57812
205.0094542,302.13614,255.46875
210.5606757,276.60306,231.23438
244.7415552,250.12077,208.71875
233.6156866,226.42174,189.75
191.0657557,206.43721,178.54688
210.5081953,193.47957,178.8125
237.0021135,193.52571,185.46875
202.7807877,201.08287,188.70312
174.8384059,203.91624,183.125
169.3105657,197.70738,171.125
204.0115287,185.2801,158.9375
151.8814855,173.86131,158.23438
359.741553,174.04129,174.64062
171.4459509,188.82008,190.54688
205.1389266,206.42424,190.375
235.5838349,206.88274,177.60938
236.7132718,194.83124,168.79688
258.0032522,187.79364,179.64062
223.1899705,198.40486,209.5625
226.3951981,228.83363,229.65625
306.6945654,249.20927,226.39062
