XAJ,TCN-GRU,runoff
180.1168794,95.89771794,88.84375
185.8326551,92.33199395,83.625
179.6460161,96.61885402,86.46875
168.6343198,92.27368402,108.9375
182.2102927,105.8039519,126.84375
217.5073821,130.760018,140.78125
232.0975859,155.9364684,207.9375
281.8814838,218.7394071,260.03125
323.3068973,271.2010627,252.59375
316.74842,275.2458914,240.4375
304.9171743,272.5280076,255.34375
302.1119087,269.8182692,265.0625
279.4110004,248.918028,248.5
255.341666,216.1391702,224.3125
261.9307573,200.5548894,202.5
239.5183906,181.323449,183.15625
256.6446306,183.2904397,165.5625
246.7607709,175.0681551,151.1875
236.4975441,161.4022763,142.9375
217.3052028,154.4292284,144.28125
232.8307935,173.2009447,179.46875
248.010251,195.9231897,225.8125
319.2275806,272.3139626,288.21875
358.0242472,331.1150391,339.34375
351.2701154,358.484159,340.375
339.7432494,358.3527713,355.4375
334.2609827,347.7757429,343.84375
339.1934329,317.2230744,301.6875
301.6150674,267.6289464,276.375
308.2093202,268.2796697,261.3125
329.8487004,280.0633046,248.5
312.3180738,271.6209367,242.65625
328.5419907,297.6392777,268.09375
350.8292249,317.2614282,289.53125
359.1877601,326.5231277,290.1875
350.5694107,318.3361159,328.46875
396.5106056,373.066281,452.25
520.7792689,499.6870487,548.28125
611.8851805,571.9162135,550.4375
625.1350626,559.2073047,519.25
592.6401882,541.8230832,504.0625
568.5594567,504.8515768,540.8125
594.8022574,549.1478588,577.3125
658.3053995,601.5876991,577.96875
644.1759182,591.6915494,593.4375
631.7068184,591.3024506,619.84375
656.6366267,629.9226071,654.3125
632.2878757,636.7745286,642.15625
623.842943,635.6508982,599.6875
633.1299183,629.0383785,639.125
697.6992212,689.882215,729
779.941189,762.2624581,766.3125
810.3026575,803.2027938,768.1875
828.0075438,822.2869454,855
910.4142771,895.5286809,1035.2188
1014.391257,1022.304068,1027.5938
1004.99433,1002.683033,926.15625
986.3828913,952.1785938,916.875
1014.567197,959.4022257,1038.0938
1120.274031,1043.926942,1060.5625
1103.753158,1036.488415,1012.84375
1074.445824,1007.17288,956.78125
1036.185949,920.3553602,885.6875
906.3231686,805.0941392,801.75
773.0403525,706.9102731,721.40625
723.9602851,651.8183137,649.90625
643.6749894,581.6240291,587.0625
596.6270176,535.0477278,530.5
530.6745166,477.8450658,479.34375
494.8488347,433.3070799,432.59375
474.3589515,406.0610962,391.8125
439.2511668,375.8215625,363.875
419.128248,349.6884078,338.34375
417.3321898,339.3125336,304.90625
371.4389994,307.3074998,278.6875
339.7405838,271.7264541,259.40625
333.9643973,258.0673218,246.5625
312.9204558,229.180497,233.75
280.1439151,203.5455532,216.14062
249.1480004,183.4675652,196.9375
222.9208035,166.0394475,178.09375
203.4367162,156.4164585,160.9375
200.0335846,138.8708267,145.48438
194.3449336,129.005886,131.92188
191.593644,124.7334485,119.3125
183.9956721,119.6731363,107.671875
172.5960482,114.3221776,97.078125
170.810116,109.3280551,87.6875
180.9384584,105.622072,81.03125
175.308708,93.14482695,81.15625
145.7152236,82.0468074,84.09375
133.9271895,67.65882751,82.515625
116.4218619,71.54865591,76.140625
120.2634554,63.36671724,68.984375
113.838032,56.92529814,62.34375
111.899395,52.42137391,56.328125
95.01742876,52.31313843,51.140625
92.30407801,51.61203809,46.984375
91.1512308,50.42633495,43.875
103.5661447,52.13551713,41.9375
115.2815548,43.70195421,41.796875
111.4523093,47.94855023,41.875
105.0811587,50.54199419,41.421875
103.3978696,44.8730865,40.953125
112.5710704,43.39447246,43.25
110.485213,45.62260949,46.96875
99.0886964,40.91893435,46.875
97.62423278,40.46191942,45.875
119.1801452,51.37169334,49.15625
124.8617408,54.90751424,60.875
129.1742546,57.15154351,67.984375
129.6092738,62.88751957,64.828125
133.0564396,58.83879085,59.0625
116.5722164,50.88042819,53.328125
105.6698891,47.35161493,48.71875
102.766094,46.3520901,45.40625
98.76442432,44.26784429,42.59375
93.46483385,47.84957342,40.140625
96.973397,47.75547495,38.40625
88.59109152,48.75999764,37.390625
86.68000048,42.97928867,36.78125
84.20456249,43.34426802,36.28125
84.77764037,43.9998342,35.84375
76.04912414,44.61972029,35.421875
72.60998914,45.38584382,35.046875
82.95352814,44.89345868,34.71875
66.89624573,42.18497744,34.453125
57.47787374,41.26542071,34.15625
67.57328401,38.90241208,33.84375
86.26798059,41.90118798,33.703125
86.25491927,37.58229331,33.671875
74.39273463,33.15449913,33.875
94.085121,36.26073803,34.421875
121.7951665,40.92604159,36.546875
112.2235088,30.64615836,39.5
112.4326723,37.68090491,38.640625
126.8546289,51.78274471,36.46875
130.3782638,58.94482621,34.828125
110.0007263,46.92435258,33.765625
68.73414638,35.37266477,32.9375
44.17829321,21.86822619,32.25
44.02026792,19.77626058,31.734375
60.45688803,23.80152777,31.359375
70.84505775,25.75694679,31.015625
79.66677726,25.7536632,30.671875
76.62642191,28.32181348,30.390625
74.64806654,31.63795397,30.109375
84.50666905,35.11339762,29.828125
81.80216773,35.43508942,29.546875
78.40434634,32.21880004,29.28125
80.21965458,29.13479036,29
69.25082449,31.16795521,28.671875
63.06345502,27.77602554,28.359375
49.51400859,23.30810454,28.078125
37.57065346,26.80438961,27.828125
39.56664958,27.31306097,27.59375
45.37603777,24.66086883,27.304688
43.41886086,20.51938905,26.992188
35.20289525,19.65508498,26.726562
37.3720543,21.97750198,26.46875
42.3013342,23.75382668,26.210938
38.7354718,24.79909373,25.945312
31.77137923,21.69951385,25.6875
24.97025885,20.34423404,25.414062
14.17408902,19.1271902,25.148438
8.660952154,23.36591978,24.898438
6.939759575,24.58432708,24.671875
31.41029351,23.05024291,24.539062
49.60747913,23.60827209,24.351562
48.34129978,22.47477763,24.140625
51.23218397,25.93854778,23.945312
54.69544243,25.70855512,23.757812
72.5574045,22.9902364,23.476562
88.81061501,16.58426608,23.195312
83.35414271,14.03713955,22.945312
68.44404363,13.20629414,22.71875
80.7925151,15.70795375,22.492188
64.61296287,18.07760812,22.257812
40.64395252,18.99754943,22.046875
63.14664939,29.43816845,21.890625
78.80596096,25.96091645,21.703125
70.74619384,13.94491777,21.484375
55.69510498,13.29375073,21.28125
47.04213837,13.38424855,21.070312
32.07478046,11.6465317,20.84375
24.05323849,8.688835491,20.625
35.30824117,12.97685538,20.421875
37.5156892,12.52294033,20.25
37.2637035,14.2127685,20.070312
27.0718074,14.74575301,19.867188
18.57940053,15.48337729,19.71875
26.05820352,13.67522908,19.539062
35.07909351,14.82938097,19.304688
70.96225289,27.74773823,19.109375
108.7279931,29.06687204,19.351562
123.6689757,30.07158951,20.851562
97.67406676,33.25719003,23.710938
84.65727803,28.19247983,26.796875
69.29352159,27.50177364,27.460938
75.29428545,26.09358349,26.4375
84.38436762,27.2104077,24.757812
80.39734138,20.10814124,22.757812
66.74534986,14.71280648,21.171875
64.15469402,12.80904777,20.234375
77.83988731,13.58068461,19.710938
97.35988979,13.54647506,19.367188
93.29595759,19.93319816,19.101562
63.83347395,14.65541124,19.21875
79.85565973,23.02178959,20.109375
93.75679824,33.39698424,21.960938
88.32592716,30.01482232,22.851562
72.32670798,26.73111706,22.484375
65.80777262,24.28957906,21.96875
80.66155138,26.50841757,22.539062
86.84869124,24.92268471,23.3125
80.54542751,27.01221059,22.9375
86.56629394,34.40096687,22.65625
74.83401841,29.90478291,23.125
91.5452088,37.0430349,24
126.5712913,39.91424122,25.632812
111.872231,29.68319012,29.835938
109.4719831,45.23463508,40.101562
135.445932,52.32713157,55.882812
164.6482006,66.34587573,74.234375
136.8255417,77.0378108,99.78906
134.5354582,102.6945788,120.61719
150.5548955,132.2121088,133.47656
156.5809044,139.2847068,138.9375
152.4205337,139.4071347,140.32031
150.9784186,137.9342201,134.10156
152.2016932,132.1613156,121.35156
146.6599558,118.6254434,108.828125
147.2314717,107.3355128,97.6875
151.7748334,99.80668787,87.1875
140.304841,89.56774377,77.578125
128.0602078,77.32491151,68.953125
121.7908831,67.57058349,60.976562
112.2800347,56.77798279,54.335938
100.5574316,49.74577501,49.875
115.5479941,52.89921255,47.890625
123.1026819,56.42604703,49.742188
141.1002713,50.53627476,51.398438
145.7085562,48.80539014,47.59375
124.8312427,38.81409945,42.445312
132.6021116,36.0346144,37.921875
148.4363818,37.87713651,34.289062
145.6186024,35.52651631,31.328125
139.7360613,31.80506823,28.96875
138.2979,28.32656345,27.148438
124.1734314,22.99233582,25.859375
99.32070231,20.60955264,24.992188
87.54993119,24.84348356,24.367188
71.7052277,20.69255752,23.929688
67.12330677,22.59435903,23.859375
82.10323091,23.19920946,23.96875
77.78766708,18.46923576,23.695312
64.09223011,18.63886334,23.265625
59.51741074,18.55318909,22.984375
63.25541942,18.58160699,22.78125
71.58141845,18.05926674,22.570312
90.50271206,16.79299346,22.34375
116.0600207,18.87332486,22.117188
118.4798174,20.99394687,22
98.30332231,18.59255559,23.296875
84.60406602,23.92204765,26.953125
90.71098115,26.73293869,30.375
97.39452381,34.7325216,31.21875
118.0018138,43.07314588,36.21875
140.297476,49.77287594,49.046875
148.2895092,58.26711714,59.28125
129.9316178,61.37325865,61.6875
121.5286921,63.7040401,57.734375
121.1058852,56.14935374,51.4375
113.8728638,46.66000346,45.234375
95.04810522,39.11734031,39.640625
90.39121563,33.28147108,34.96875
105.9914772,33.28884172,32.84375
120.106602,37.68974303,33.25
130.6241384,47.3380866,37.375
148.1379686,37.44044949,42.96875
136.492219,42.96178506,41.515625
136.40201,45.10116678,37.078125
152.9637874,42.39456693,32.734375
155.5022487,37.56729306,29.515625
147.3916524,29.71446553,27.296875
143.4601243,22.14082025,25.78125
122.4187344,21.24880989,24.796875
98.99202222,26.96449623,24.203125
81.85751801,24.57444534,24.015625
90.6457795,39.73665092,25.90625
98.42859771,45.38309477,34.328125
111.5727542,53.18718535,47.953125
112.59946,57.32117441,56.640625
112.847434,63.55313903,60.6875
116.8853164,66.00492732,73.578125
126.2709544,76.11818103,92.703125
137.6172997,95.14527548,99.90625
152.4912373,101.424483,97.734375
168.1403582,101.8786117,91.078125
147.8022968,95.4362585,91
145.5341436,94.49564122,91.03125
149.75783,86.00670776,83.140625
144.0496184,75.39843497,73.984375
144.2586576,67.55490373,65.5
133.4144721,64.40058968,57.9375
146.1916479,63.55362155,51.171875
137.0244894,49.05204088,45.140625
121.5831429,35.33022716,39.859375
116.1769398,31.82783089,35.484375
103.3467506,35.29357097,32.234375
101.5516219,38.76516993,29.921875
115.6444893,31.3424711,28.375
117.1885342,25.31238336,27.3125
94.89883296,16.45970757,26.5625
85.24733403,19.14661393,26.15625
86.74758538,19.00968054,25.875
82.43195595,15.5618945,25.625
100.8583223,19.74292173,25.40625
117.7423032,19.64870042,25.21875
121.0265622,19.22634851,25.03125
111.5826273,16.09165546,24.8125
92.66437747,15.3532291,24.625
104.6026784,15.35877644,24.6875
121.5282827,18.74672365,25.21875
105.6826348,18.59875977,25.3125
106.2051666,21.34429451,26.0625
105.0772783,19.33881492,27.09375
133.0416171,24.44193876,26.875
128.6671621,25.43513768,26.03125
104.8886418,23.08367638,25.25
106.3651991,20.07924911,24.96875
103.5393509,27.26790088,26.53125
100.813574,33.64715873,30.125
113.801556,38.53089876,33.5
139.1286818,46.98118396,36.15625
151.2369882,55.65943877,37.59375
161.0013248,72.38707587,49.125
171.2241459,86.71002151,93
198.4929735,123.6329792,165.8125
228.5497872,195.081795,200.25
225.7639163,215.3247436,194.375
209.7142221,201.5567649,180
199.1520724,185.2287978,169.46875
212.5086951,193.6994618,169.53125
199.4020451,177.956294,167.53125
212.0482799,174.4949187,154.0625
211.0018225,154.0581113,140.4375
213.69636,140.3575618,127.15625
195.4616209,127.2186946,118.53125
217.9027663,139.1554086,132.71875
213.2023508,147.4505939,159.875
227.8559043,166.5237936,177.1875
211.1781629,166.7561302,176.6875
204.9608403,156.5264824,160.5625
199.2599471,141.2010371,144.0625
193.7515652,131.5117434,130.53125
190.9767536,129.0101092,131.15625
194.8960493,128.5006897,135.625
198.7393606,129.7950356,127.0625
224.8554856,127.4905184,126.6875
211.0849,115.3699325,129.3125
205.0910064,116.3565089,119.25
184.1066188,100.7965136,110.28125
217.7159084,137.3195577,134.375
238.1928788,162.7283359,180.15625
263.3595566,190.1784132,188.1875
251.3941914,188.4622455,176.65625
231.5419657,172.0435288,162.78125
220.8894248,163.3316923,154.40625
199.8685991,154.9925399,148.90625
203.2762471,151.3893208,141.21875
203.7543401,136.6079481,131.5625
188.1382069,121.6252441,120.53125
210.0445387,125.1738363,124.3125
227.221423,143.0598897,146.875
229.5911384,147.8559922,150.71875
191.7685752,130.1848427,138.28125
191.5301308,124.7375654,124.5
190.6372692,112.5232286,112.71875
191.5128669,111.9967747,112.6875
213.8322217,129.9227668,211.875
301.5329245,235.3134516,398.34375
413.554027,397.66351,429.90625
417.5627317,411.8412341,376.78125
375.7077034,349.9912015,331.78125
335.7818374,312.3484137,295.15625
316.2968493,294.0594764,264.8125
300.4007581,261.4953543,239.4375
298.8181051,230.4729482,212.90625
279.5230711,209.2132678,190.9375
253.7892996,185.595497,172.5
244.4781164,170.7308737,164.875
258.4224651,166.9445883,180.34375
253.7859245,167.870907,194.75
254.479707,182.6346168,189.71875
269.5920244,193.9586426,202.71875
291.0285444,220.3330761,236.53125
293.4532276,244.4722189,263.71875
296.8790454,264.4282394,264.8125
304.5470747,265.6804244,250.59375
313.7769903,241.6313406,237.78125
297.085628,219.426625,225.28125
286.9253417,202.2514729,212.75
264.5201164,181.6953187,195.40625
240.5025487,164.9474422,176.65625
228.3594607,155.0634485,159.5
231.0671809,144.0100158,143.5625
232.7105708,141.4239801,130.34375
197.8871347,120.9032846,119.96875
185.9621857,113.9167084,112
185.9114035,102.6989171,103.90625
183.3166461,97.92003491,96.125
161.7009754,95.14008726,92.71875
175.945307,96.12854948,101.5625
214.8186559,126.4912636,133.25
235.8748326,150.5779929,157.6875
238.8433336,153.9412524,149.59375
217.7490186,139.4285073,135.09375
212.1886029,125.4056418,121.46875
235.6080291,147.7486421,110.65625
209.5577385,135.310105,104.75
205.0708284,116.2058911,108.1875
207.5746808,127.154559,121.40625
218.324296,134.0902535,130
204.6951909,131.446563,129.1875
200.7323333,122.4618048,128.21875
226.3496979,139.7373127,146.25
250.1682503,165.9144875,186.9375
277.3576136,205.2241107,225.15625
331.3103583,237.6529495,245.625
323.4154278,254.468928,247
306.9148694,224.7995496,231.71875
297.087072,216.1765856,212.9375
260.8983865,190.6934459,202.15625
232.3108717,168.9289852,190
247.919739,168.4770434,171.9375
242.2449186,159.2371328,156.28125
218.9956399,138.1920021,143.01562
190.1060094,129.9382871,130.96875
178.3547879,112.0121888,119.71875
180.9076688,107.7169975,108.53125
170.9055338,96.87360804,98.359375
150.0139783,78.05076214,89.359375
141.6023137,68.93331031,80.609375
134.9603182,60.06232108,72.578125
119.3277272,53.92540448,65.515625
105.4518614,53.32315479,59.390625
96.2168214,56.86479694,54.140625
101.6401394,46.85454402,49.71875
100.1241505,46.65352925,45.84375
100.6442524,46.1492692,42.34375
118.270711,43.20284696,39.46875
125.72106,43.1563876,37.5625
106.091363,45.63173093,37.28125
99.99030367,40.33331397,39.21875
114.0306632,39.98794096,41.765625
120.4971781,49.25770823,48.484375
119.0602536,51.74001715,62.34375
138.7406385,66.13351284,79.1875
155.6998913,90.46807708,90.296875
146.6935113,98.42191997,93.421875
154.4632702,78.5476759,92.71875
159.9453697,78.2389635,87.859375
190.193386,100.0986714,101.28125
227.4214394,136.3190457,154.48438
260.8660391,166.8819755,199.82812
285.1034038,212.4199068,200.40625
269.0106366,197.7798466,205.32812
264.0072195,183.8304042,201.48438
243.2683497,176.894391,182.98438
233.008374,155.252792,164.57812
198.7831772,139.353951,148.45312
176.3461405,126.4575845,134.25
144.369419,118.5281687,123.390625
173.9733929,118.151704,115.828125
193.0431761,112.3901675,114.8125
186.2588198,123.0178475,119.328125
199.1630034,123.3248113,120.515625
196.3479253,120.4633218,117.421875
194.0242104,121.110477,114.71875
198.710431,117.2240927,120.3125
196.7881897,120.8611414,124.53125
188.4828896,118.246119,125.984375
184.7223043,118.4056435,128.01562
198.4834182,127.2853269,123.828125
201.2933671,121.8554913,118.3125
197.767527,120.6333467,117.1875
186.843054,108.1743843,119.015625
194.1508675,114.2436637,118.734375
203.1012473,128.4534025,129.90625
199.9397922,125.8424528,145.28125
203.4759581,138.3478435,148.26562
214.9960496,141.4503196,147.71875
214.3741034,146.1280138,150.29688
243.5410601,156.7373579,149.76562
249.9548062,169.8194645,142.14062
237.0769218,148.0053793,141.21875
218.1077815,141.0076564,140.64062
